epoch,train_loss,val_loss,val_acc,test_loss,test_acc,Lx,Lu
0,1.1720358915925027,1.0465558689117431,0.67485,1.0330836577733358,0.6802833333333334,1.1720358915925027,0.23197928771749138
1,0.6045873940885067,1.0697368350982666,0.69185,1.0523784523646036,0.6952,0.5295986290872097,0.41660423335433006
2,0.43260497277975085,1.116258478164673,0.6825,1.0523784523646036,0.6952,0.25559171207994225,0.49170348164439204
3,0.37990728455781936,1.1361458124160766,0.68415,1.0523784523646036,0.6952,0.1288463312573731,0.46492767381668093
4,0.3827480550408363,1.146626292037964,0.6836,1.0523784523646036,0.6952,0.08658911741711199,0.4113318421244621
5,0.408028681486845,1.1782675254821777,0.68745,1.0523784523646036,0.6952,0.06803911267593503,0.3777661978006363
6,0.373253982514143,1.1641416990280151,0.69545,1.1524121380488077,0.7007333333333333,0.04821838052291423,0.3611506782770157
7,0.35736426824331285,1.1900311962127685,0.6936,1.1524121380488077,0.7007333333333333,0.03918148426525295,0.3535364352464676
8,0.33871416983008384,1.200424178314209,0.69315,1.1524121380488077,0.7007333333333333,0.02971250691637397,0.34333518970012666
9,0.3214195919930935,1.2570012895584106,0.67895,1.1524121380488077,0.7007333333333333,0.024625772515311836,0.32977091932296754
10,0.31305065619945527,1.2547541440963745,0.693,1.1524121380488077,0.7007333333333333,0.020479393467772753,0.32507918871939184
11,0.3080385656505823,1.292962123298645,0.6807,1.1524121380488077,0.7007333333333333,0.02019348545279354,0.3198278752565384
12,0.2938422755151987,1.2655753431320191,0.7015,1.2470646457036336,0.7052666666666667,0.014965523007558658,0.3098630668818951
13,0.27525634221732614,1.284782667541504,0.69735,1.2470646457036336,0.7052666666666667,0.012320817708503455,0.2921505913287401
14,0.27239237853884696,1.3183206703186034,0.70135,1.2470646457036336,0.7052666666666667,0.013376980383647605,0.287794893682003
15,0.27356884205341336,1.3239122985839844,0.69525,1.2470646457036336,0.7052666666666667,0.01070134806027636,0.2920750005096197
16,0.2701232810020447,1.2701300941467286,0.6939,1.2470646457036336,0.7052666666666667,0.011854784859111532,0.2869650033712387
17,0.26403114637732505,1.2934126838684081,0.69625,1.2470646457036336,0.7052666666666667,0.01095870694273617,0.2811916070431471
18,0.25862828800082205,1.3097163637161255,0.7008,1.2470646457036336,0.7052666666666667,0.008671806509373709,0.2777294312864542
19,0.2503218952268362,1.2485864721298219,0.6917,1.2470646457036336,0.7052666666666667,0.009294439751654863,0.2678082912266254
